Objekt-ID;Art;Geo Point;Bohr-ID;Kanton;Gemeinde bzw. Sektion;Klassifikation;Laufnummer;Laufnummer-Erweiterung;Vollständige Laufnummer;Schrägbohrung (0/1);Bohrjahr;Strasse;Hausummer;Bohransatz-Kote;Oberkante Fels-Kote;Oberkante Fels-Stratigraphie;Sohle-Kote;Kassierdatum einer Bohrung;Im hydrografischen Jahrbuch;ID: Zustand einer Messstelle;Text: Zustand der Bohrung;chemische Untersuchung (ja/nein);Chemische Analyse;Intervall der chemischen Analyse;Terrain-Kote;Geplant (0/1);Rohrdurchmesser;Z-Koordinate vom Top;Z-Koordinate von der Basis;Grundwasserdaten;Flurabstand;Grundwasserspiegel;Datum des Grundwasserstandes;Format des Datums;Datum des Grundwasserstandes;Geo Shape;X-Koordinate;Y-Koordinate;Bohrprofil-Dokument;Situationsplan-Dokument;Bild zur Bohrung
1515;Bohrungen verrohrt (ø < 200mm);47.57197792047564,7.578142606879054;9089;BS;1;R;1724;;1724;0;1999;Lichtstr.;;257;236.6;Meletta-Schichten;235.2;;1;101;messbar;0;;;257.1;0;114;256.75;235;1;11.500000000000028;245.6;1999-12-03T00:00:00;dd.mm.yyyy;03.12.1999;"{""coordinates"": [7.578142606879054, 47.57197792047564], ""type"": ""Point""}";2610498;1269040;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1724.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1724.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/_foto_internet_1724.jpg
1524;Bohrungen verrohrt (ø < 200mm);47.571066110884175,7.5812902653092475;9170;BS;1;R;1740;;1740;0;;Voltastr.;;257.06;;;;;0;101;messbar;0;;;257.06;0;114;;;0;;;;;;"{""coordinates"": [7.581290265309248, 47.571066110884175], ""type"": ""Point""}";2610735;1268939;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1740.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/foto_1740_2000_01.jpg
1542;Sondierbohrung;47.57059404216888,7.5836159971232515;5783;BS;1;R;3280;;3280;0;;;;;236.25;Meletta-Schichten;;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.583615997123252, 47.57059404216888], ""type"": ""Point""}";2610910;1268887;;;
1545;Sondierbohrung;47.57086302387001,7.58428120600006;5782;BS;1;R;3281;;3281;0;;;;;238.85;Meletta-Schichten;;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.58428120600006, 47.57086302387001], ""type"": ""Point""}";2610960;1268917;;;
1548;Sondierbohrung;47.57076521880341,7.583377249897778;5780;BS;1;R;3283;;3283;0;1946;Elsässerrheinweg;60;241.95;237.45;Meletta-Schichten;236.95;;0;;-;0;;;241.95;0;;;;0;;;;;;"{""coordinates"": [7.583377249897778, 47.57076521880341], ""type"": ""Point""}";2610892;1268906;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3283.pdf;;
1560;Bohrungen verrohrt (kassiert);47.571758621080164,7.568349182676864;8580;BS;1;R;3677;;3677;0;1996;Flughafenstr.;;265.97;;;250.97;;0;203;kassiert;0;;;265.97;0;;;;0;;;;;;"{""coordinates"": [7.568349182676864, 47.571758621080164], ""type"": ""Point""}";2609761;1269014;;;
1563;Bohrungen verrohrt (ø < 200mm);47.573123249108185,7.566458650187713;8579;BS;1;R;3678;;3678;0;1996;Flughafenstr.;;266.49;;;244.49;;0;105;überdeckt;0;;;266.49;0;114;266.28;245.78;1;18.200000000000017;248.29;1996-01-26T00:00:00;dd.mm.yyyy;26.01.1996;"{""coordinates"": [7.566458650187713, 47.573123249108185], ""type"": ""Point""}";2609619;1269166;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3678.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3678.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/foto_3678_2004_01.jpg
1569;Bohrungen verrohrt (ø >= 200mm);47.57181432643078,7.568560758709962;8825;BS;1;R;3723;;3723;0;1997;Flughafenstr.;;266.07;234.97;Meletta-Schichten;232.97;;0;101;messbar;0;;;266.07;0;400;266.07;232.97;1;19.19999999999999;246.87;1997-07-25T00:00:00;dd.mm.yyyy;25.07.1997;"{""coordinates"": [7.568560758709962, 47.57181432643078], ""type"": ""Point""}";2609777;1269020;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3723.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3723.pdf;
1572;Bohrungen verrohrt (kassiert);47.57218629677877,7.568729647266291;8826;BS;1;R;3724;;3724;0;1997;Flughafenstr.;;261.01;235.91;Meletta-Schichten;234.21;;0;203;kassiert;0;;;261.01;0;400;261.01;234.21;0;;;;;;"{""coordinates"": [7.568729647266291, 47.57218629677877], ""type"": ""Point""}";2609790;1269062;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3724.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Situation_3724.pdf;
1578;Bohrungen verrohrt (kassiert);47.57207353705974,7.568549295027211;8828;BS;1;R;3726;;3726;0;1997;Flughafenstr.;;263.72;234.72;Meletta-Schichten;232.72;;0;203;kassiert;0;;;263.72;0;400;263.72;232.72;1;17.00000000000003;246.72;1997-05-28T00:00:00;dd.mm.yyyy;28.05.1997;"{""coordinates"": [7.568549295027211, 47.57207353705974], ""type"": ""Point""}";2609776;1269049;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3726.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Situation_3726.pdf;
1590;Bohrungen verrohrt (ø >= 200mm);47.57049601833584,7.582884809519315;8950;BS;1;R;3730;;3730;0;1998;Voltastr.;;256.75;235.25;Meletta-Schichten;233.9;;0;101;messbar;0;;;256.75;0;600;256.9;233.9;1;11.860000000000014;244.89;1998-07-18T00:00:00;dd.mm.yyyy;18.07.1998;"{""coordinates"": [7.582884809519315, 47.57049601833584], ""type"": ""Point""}";2610855;1268876;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3730.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3730.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/foto_3730_2008_01.jpg
1593;Bohrungen verrohrt (kassiert);47.570576632188576,7.583150817281922;8951;BS;1;R;3731;;3731;0;1998;Voltastr.;;256.55;236.05;Meletta-Schichten;233.75;;0;203;kassiert;0;;;256.55;0;600;256.55;233.75;1;20.5;236.05;1998-07-18T00:00:00;dd.mm.yyyy;18.07.1998;"{""coordinates"": [7.583150817281922, 47.570576632188576], ""type"": ""Point""}";2610875;1268885;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3731.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3731.pdf;
1608;Sondierbohrung;47.571410028185205,7.5728017176128075;8934;BS;1;R;3805;;3805;0;1997;Saint-Louis-Strasse;;259.9;236.7;Meletta-Schichten;235.57;;0;;-;0;;;259.9;0;;;;0;;;;;;"{""coordinates"": [7.572801717612808, 47.571410028185205], ""type"": ""Point""}";2610097;1268976;;;
1617;Sondierbohrung;47.57140916549039,7.572769820148325;8938;BS;1;R;3808;;3808;0;1997;Saint-Louis-Strasse;;259.9;236.5;Meletta-Schichten;235.27;;0;;-;0;;;259.9;0;;;;0;;;;;;"{""coordinates"": [7.572769820148325, 47.57140916549039], ""type"": ""Point""}";2610094;1268976;;;
1626;Sondierbohrung;47.57141010304561,7.5727365982319235;8941;BS;1;R;3811;;3811;0;1998;Saint-Louis-Strasse;;259.9;236.7;Meletta-Schichten;235.6;;0;;-;0;;;259.9;0;;;;0;;;;;;"{""coordinates"": [7.572736598231923, 47.57141010304561], ""type"": ""Point""}";2610092;1268976;;;
1635;Sondierbohrung;47.5711650947747,7.573066895580781;8944;BS;1;R;3814;;3814;0;1997;Voltastrasse;;259.85;236.7;Meletta-Schichten;235.6;;0;;-;0;;;259.85;0;;;;0;;;;;;"{""coordinates"": [7.573066895580781, 47.5711650947747], ""type"": ""Point""}";2610117;1268949;;;
1656;Sondierbohrung;47.571455327716535,7.5725134444416335;8978;BS;1;R;3838;;3838;0;1997;Saint-Louis-Strasse;;260.15;237.1;Meletta-Schichten;235.6;;0;;-;0;;;260.15;0;;;;0;;;;;;"{""coordinates"": [7.572513444441634, 47.571455327716535], ""type"": ""Point""}";2610075;1268981;;;
1662;Sondierbohrung;47.571454445123074,7.572498823539605;9224;BS;1;R;3840;;3840;0;1998;Saint-Louis-Strasse;;260.15;237.05;Meletta-Schichten;235.6;;0;;-;0;;;260.15;0;;;;0;;;;;;"{""coordinates"": [7.572498823539605, 47.571454445123074], ""type"": ""Point""}";2610074;1268981;;;
1671;Sondierbohrung;47.571422067958224,7.57249874243341;9227;BS;1;R;3843;;3843;0;1998;Saint-Louis-Strasse;;260.18;236.38;Meletta-Schichten;235.38;;0;;-;0;;;260.18;0;;;;0;;;;;;"{""coordinates"": [7.57249874243341, 47.571422067958224], ""type"": ""Point""}";2610074;1268977;;;
1680;Sondierbohrung;47.57141110929123,7.572643572800027;9230;BS;1;R;3846;;3846;0;1998;Saint-Louis-Strasse;;260.15;236.7;Meletta-Schichten;235.7;;0;;-;0;;;260.15;0;;;;0;;;;;;"{""coordinates"": [7.572643572800027, 47.57141110929123], ""type"": ""Point""}";2610085;1268976;;;
1710;Sondierbohrung;47.57116592852603,7.572341282965954;9256;BS;1;R;3872;;3872;0;1998;Voltastr. / Saint-Louis-Strasse;;255.96;237.16;Meletta-Schichten;236.06;;0;;-;0;;;255.96;0;;;;0;;;;;;"{""coordinates"": [7.572341282965954, 47.57116592852603], ""type"": ""Point""}";2610062;1268949;;;
1713;Sondierbohrung;47.5711650931067,7.572285464360704;9257;BS;1;R;3873;;3873;0;1998;Voltastr. / Saint-Louis-Strasse;;256.09;237.29;Meletta-Schichten;236.06;;0;;-;0;;;256.09;0;;;;0;;;;;;"{""coordinates"": [7.572285464360704, 47.5711650931067], ""type"": ""Point""}";2610058;1268949;;;
1728;Sondierbohrung;47.57223361884587,7.557319708907733;13344;BS;1;R;4839;;4839;0;2013;Burgfelderstrasse;301;272.3;;;264.3;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.557319708907733, 47.57223361884587], ""type"": ""Point""}";2608931;1269066;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4839.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4839.pdf;
1731;Sondierbohrung;47.57158564251317,7.557743543009136;13345;BS;1;R;4840;;4840;0;2013;Burgfelderstrasse;3291;272.9;;;262.45;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.557743543009136, 47.57158564251317], ""type"": ""Point""}";2608963;1268994;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4840.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4840.pdf;
1734;Bohrungen verrohrt (ø < 200mm);47.56988035422929,7.5622396426338705;16963;BS;1;R;6212;;6212;0;2019;Burgfelderstrasse / Bungestrasse;;266.3;243.5;Meletta-Schichten;238.3;;0;;-;0;;;0.0;0;114;266.08;243.3;1;;247.99;2019-11-13T00:00:00;dd.mm.yyyy;13.11.2019;"{""coordinates"": [7.56223964263387, 47.56988035422929], ""type"": ""Point""}";2609302;1268804;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6212.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6212.pdf;
1749;Bohrungen verrohrt (kassiert);47.571151122907864,7.5823713392419645;8365;BS;1;R;947;;947;0;1994;Voltastr.;;255.71;234.21;Meletta-Schichten;215.71;;0;203;kassiert;0;;;255.71;0;50;255.71;232.21;1;9.700000000000017;246.01;1994-04-13T00:00:00;dd.mm.yyyy;13.04.1994;"{""coordinates"": [7.582371339241964, 47.571151122907864], ""type"": ""Point""}";2610817;1268948;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0947.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0947.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/foto_0947_1997_01.jpg
1755;Bohrungen verrohrt (ø < 200mm);47.576652069246606,7.578779359417714;9498;BS;1;S;1854;;1854;0;2003;Schiffmühlestrasse;;255.74;235.44;Meletta-Schichten;233.24;;1;101;messbar;0;;;255.84;0;114;255.56;233.56;1;10.670000000000016;245.17;2012-07-29T00:00:00;;29.07.2012;"{""coordinates"": [7.578779359417714, 47.576652069246606], ""type"": ""Point""}";2610545;1269559;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1854.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1854.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/_foto_internet_1854.jpg
1761;Bohrungen verrohrt (kassiert);47.576202633722474,7.57872275715476;9500;BS;1;S;1856;;1856;0;2003;Hüningerstrasse;;256.03;238.03;Meletta-Schichten;236.73;2014-07-02;0;203;kassiert;0;;;256.03;0;114;255.81;236.81;0;;;;;;"{""coordinates"": [7.57872275715476, 47.576202633722474], ""type"": ""Point""}";2610541;1269510;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1856.pdf;;
1770;Sondierbohrung;47.57446311770496,7.581360607470207;10161;BS;1;S;3912;;3912;0;2007;;;245;;;239.05;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.581360607470207, 47.57446311770496], ""type"": ""Point""}";2610740;1269316;;;
1773;Sondierbohrung;47.5743866229231,7.581400274427208;10162;BS;1;S;3913;;3913;0;2007;;;245;;;239.05;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.581400274427208, 47.5743866229231], ""type"": ""Point""}";2610743;1269308;;;
1782;Bohrungen verrohrt (ø < 200mm);47.573925750283166,7.57542636385381;11843;BS;1;S;4177;;4177;0;2011;Elsässerstrasse;;257.88;237.88;Meletta-Schichten;236.38;;0;101;messbar;0;;;0.0;0;114;257.68;236.88;1;;245.83;2011-06-13T00:00:00;dd.mm.yyyy;13.06.2011;"{""coordinates"": [7.57542636385381, 47.573925750283166], ""type"": ""Point""}";2610294;1269256;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4177.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4177.pdf;
1800;Bohrungen verrohrt (kassiert);47.573343837359346,7.578028289971462;6114;BS;1;T;1158;;1158;0;1969;Hüningerstr.;;256.06;237.26;Meletta-Schichten;236.06;;0;203;kassiert;0;;;256.06;0;350;256.06;237.07;1;10.800000000000011;245.26;1969-05-29T00:00:00;dd.mm.yyyy;29.05.1969;"{""coordinates"": [7.578028289971462, 47.573343837359346], ""type"": ""Point""}";2610489;1269192;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1158.pdf;;
1803;Bohrungen verrohrt (ø >= 200mm);47.5746675762945,7.580818634545143;6167;BS;1;T;1159;;1159;0;1971;Lichtstr.;35;256;238.3;Meletta-Schichten;237;;0;101;messbar;0;;;256.0;0;690;;;1;10.5;245.5;1971-01-01T00:00:00;dd.mm.yyyy;01.01.1971;"{""coordinates"": [7.580818634545143, 47.5746675762945], ""type"": ""Point""}";2610699;1269339;;;
1815;Sondierbohrung;47.56471585550231,7.572476762907212;9347;BS;1;T;1569;;1569;0;2002;Strassburgerallee;14+18;268;247.65;Oligozän;246.85;;0;;-;0;;;268.0;0;;;;0;;;;;;"{""coordinates"": [7.572476762907212, 47.56471585550231], ""type"": ""Point""}";2610073;1268231;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1569.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1569.pdf;
1818;Sondierbohrung;47.564710196344365,7.5724707691215505;9348;BS;1;T;1570;;1570;0;2002;Strassburgerallee;14+18;268;247.65;Oligozän;246.85;;0;;-;0;;;268.0;0;;;;0;;;;;;"{""coordinates"": [7.57247076912155, 47.564710196344365], ""type"": ""Point""}";2610073;1268231;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1570.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1570.pdf;
1833;Bohrungen verrohrt (ø < 200mm);47.57565990306667,7.5815831034173975;10201;BS;1;U;2926;;2926;0;2007;Hüningerstr.;;256.5;238.2;Meletta-Schichten;237.5;;0;;-;0;;;0.0;0;115;256.3;237.8;0;;;;;;"{""coordinates"": [7.581583103417397, 47.57565990306667], ""type"": ""Point""}";2610756;1269450;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2926.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2926.pdf;
1848;Sondierbohrung;47.571527730982,7.569737399792004;8581;BS;1;U;3676;;3676;0;1996;Hagenaustr.;;261.1;;;252.1;;0;;-;0;;;261.1;0;;;;0;;;;;;"{""coordinates"": [7.569737399792004, 47.571527730982], ""type"": ""Point""}";2609866;1268989;;;
1851;Bohrungen verrohrt (kassiert);47.57138781468827,7.581731013731287;9085;BS;1;U;3699;;3699;0;1999;St. Johanns-Hafen-Weg;;251.8;;;235.8;2003-12-31;0;203;kassiert;0;;;251.8;0;101;252.35;235.8;1;6.550000000000011;245.25;1999-11-15T00:00:00;dd.mm.yyyy;15.11.1999;"{""coordinates"": [7.581731013731287, 47.57138781468827], ""type"": ""Point""}";2610768;1268975;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_3699.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3699.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Foto_3699_1.pdf
1857;Bohrungen verrohrt (kassiert);47.57173578816752,7.582819981274781;9362;BS;1;U;3771;;3771;0;2001;;;255.72;236.42;Meletta-Schichten;235.72;;0;203;kassiert;0;;;255.72;0;114;255.57;235.07;1;10.599999999999994;245.12;2001-09-10T00:00:00;dd.mm.yyyy;10.09.2001;"{""coordinates"": [7.582819981274781, 47.57173578816752], ""type"": ""Point""}";2610850;1269013;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3771.pdf;;
1860;Bohrungen verrohrt (kassiert);47.57190323671867,7.58290389347997;9361;BS;1;U;3772;;3772;0;2001;;;255.76;236.76;Meletta-Schichten;235.26;;0;203;kassiert;0;;;255.76;0;114;255.41;235.41;1;10.599999999999994;245.16;2001-09-07T00:00:00;dd.mm.yyyy;07.09.2001;"{""coordinates"": [7.58290389347997, 47.57190323671867], ""type"": ""Point""}";2610857;1269032;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3772.pdf;;
1872;Sondierbohrung;47.574420895005154,7.581248190215174;10135;BS;1;U;3882;;3882;0;2007;;;256;237.3;Meletta-Schichten;236.8;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.581248190215174, 47.574420895005154], ""type"": ""Point""}";2610732;1269312;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3882.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3882.pdf;
1875;Sondierbohrung;47.57424539996941,7.581197882548505;10136;BS;1;U;3883;;3883;0;2007;;;256;237;Meletta-Schichten;235.9;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.581197882548505, 47.57424539996941], ""type"": ""Point""}";2610728;1269292;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3883.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3883.pdf;
1878;Sondierbohrung;47.57432828393082,7.581375796980916;10574;BS;1;U;3884;;3884;0;2007;;;256;237.2;Meletta-Schichten;236.5;;0;;-;0;;;256.0;0;;;;0;;;;;;"{""coordinates"": [7.581375796980916, 47.57432828393082], ""type"": ""Point""}";2610741;1269301;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3884.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3884.pdf;
1884;Sondierbohrung;47.57439857162715,7.581337309589701;10576;BS;1;U;3886;;3886;0;2007;;;256;237.3;Meletta-Schichten;237.1;;0;;-;0;;;256.0;0;;;;0;;;;;;"{""coordinates"": [7.581337309589701, 47.57439857162715], ""type"": ""Point""}";2610738;1269309;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3886.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3886.pdf;
1899;Bohrungen verrohrt (kassiert);47.57376266693944,7.571717687504501;10286;BS;1;U;3967;;3967;0;2008;Industrie Lysbüchel;;260.03;237.03;Meletta-Schichten;236.13;;0;203;kassiert;0;;;0.0;0;114;260.03;236.13;1;;248.72;2008-02-18T00:00:00;dd.mm.yyyy;18.02.2008;"{""coordinates"": [7.571717687504501, 47.57376266693944], ""type"": ""Point""}";2610015;1269237;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3967.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3967.pdf;
1926;Sondierbohrung;47.57467112279927,7.581155160136027;12633;BS;1;U;4568;;4568;0;2012;Novartis, WSJ-68 und Vorplatz;;256;238.9;Meletta-Schichten;238;;0;;-;0;;;0.0;0;;;;1;;244.25;2012-09-06T00:00:00;dd.mm.yyyy hh:nn;06.09.2012 00:00;"{""coordinates"": [7.581155160136027, 47.57467112279927], ""type"": ""Point""}";2610724;1269340;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4568.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4568.pdf;
1935;Bohrungen verrohrt (ø < 200mm);47.57571018672076,7.57649446148414;13301;BS;1;U;4831;;4831;0;2013;Kohlenstrasse;40;258;238.6;Meletta-Schichten;237.5;;0;;-;0;;;0.0;0;106;257.5;237.5;1;;246.78;2013-11-15T00:00:00;dd.mm.yyyy;15.11.2013;"{""coordinates"": [7.57649446148414, 47.57571018672076], ""type"": ""Point""}";2610374;1269454;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4831.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4831.pdf;
1944;Bohrungen verrohrt (ø < 200mm);47.57474489165995,7.581285338516686;14120;BS;1;U;5234;;5234;0;2015;Fabrikstrasse;;250.16;236.76;Meletta-Schichten;235.56;;0;;-;0;;;0.0;0;144;250.86;235.56;1;;242.16;2015-01-06T00:00:00;dd.mm.yyyy;06.01.2015;"{""coordinates"": [7.581285338516686, 47.57474489165995], ""type"": ""Point""}";2610734;1269348;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5234.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5234.pdf;
1956;Bohrungen verrohrt (kassiert);47.575098998231994,7.58126435473278;14124;BS;1;U;5238;;5238;0;2015;Fabrikstrasse;;252.67;238.37;Meletta-Schichten;237.47;;0;203;kassiert;0;;;0.0;0;152;253.57;237.47;1;;245.07;2015-01-22T00:00:00;dd.mm.yyyy;22.01.2015;"{""coordinates"": [7.58126435473278, 47.575098998231994], ""type"": ""Point""}";2610733;1269387;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5238.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5238.pdf;
1959;Bohrungen verrohrt (ø < 200mm);47.57449982366739,7.581791317255395;14125;BS;1;U;5239;;5239;0;2015;Fabrikstrasse;;255.89;234.14;Meletta-Schichten;232.69;;0;;-;0;;;0.0;0;152;256.84;232.89;1;;245.09;2015-01-20T00:00:00;dd.mm.yyyy;20.01.2015;"{""coordinates"": [7.581791317255395, 47.57449982366739], ""type"": ""Point""}";2610772;1269321;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5239.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5239.pdf;
1965;Sondierbohrung;47.5749085996444,7.5810456148499785;14259;BS;1;U;5292;;5292;0;2015;Fabrikstrasse;2;252.26;238.56;Meletta-Schichten;237.26;;0;;-;0;;;0.0;0;;;;1;;245.46;2015-05-18T00:00:00;dd.mm.yyyy;18.05.2015;"{""coordinates"": [7.581045614849979, 47.5749085996444], ""type"": ""Point""}";2610716;1269366;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5292.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5292.pdf;
1971;Sondierbohrung;47.57499708867048,7.581126391880168;14261;BS;1;U;5294;;5294;0;2015;Fabrikstrasse;2;252.31;238.41;Meletta-Schichten;237.31;;0;;-;0;;;0.0;0;;;;1;;244.91;2015-05-22T00:00:00;dd.mm.yyyy;22.05.2015;"{""coordinates"": [7.581126391880168, 47.57499708867048], ""type"": ""Point""}";2610722;1269376;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5294.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5294.pdf;
1986;Bohrungen verrohrt (ø < 200mm);47.574256444816555,7.571774471194852;17424;BS;1;U;6364;;6364;0;2020;Lysbüchelstrasse;400;260;237;Meletta-Schichten;234;;0;;-;0;;;0.0;0;114;260.17;235;1;;245.94;2020-05-12T00:00:00;dd.mm.yyyy;12.05.2020;"{""coordinates"": [7.571774471194852, 47.574256444816555], ""type"": ""Point""}";2610019;1269292;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6364.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6364.pdf;
1989;Bohrungen verrohrt (ø < 200mm);47.573900912978445,7.5723355006067745;17425;BS;1;U;6365;;6365;0;2020;Lysbüchelstrasse;400;260;237;Meletta-Schichten;234;;0;;-;0;;;0.0;0;114;260.17;235;1;;245.92;2020-05-12T00:00:00;dd.mm.yyyy;12.05.2020;"{""coordinates"": [7.572335500606775, 47.573900912978445], ""type"": ""Point""}";2610061;1269253;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6365.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6365.pdf;
1992;geplante Bohrung;47.5740521524272,7.575697943951125;17852;BS;1;U;6625;;6625;0;;Hüningerstr.;85;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.575697943951125, 47.5740521524272], ""type"": ""Point""}";2610314;1269270;;;
1995;geplante Bohrung;47.573979749809425,7.576083178427868;17853;BS;1;U;6626;;6626;0;;Hüningerstr.;85;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.576083178427868, 47.573979749809425], ""type"": ""Point""}";2610343;1269262;;;
2022;Erdwärmebohrungen;47.54924798685583,7.579056339347207;17813;BS;3;H;6589;;6589;0;2021;Schweizergasse;10;279;263;Meletta-Schichten;99;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.579056339347207, 47.54924798685583], ""type"": ""Point""}";2610572;1266513;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6589.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6589.pdf;
